base_year,series,year,indicator,frequency,revision,industry,subindustry,institutional_sector,quarter,current_price,constant_price,unit
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2455781.39,1253671.7912885246,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Households Including NPISH,Q2,12078453.09,1253671.7912885246,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Total Gross Value Added,Q2,26316102.55,1253671.7912885246,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,General Government,Q2,3197007.263,3014741.448,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,General Government,Q2,1270858.09,1216107.404,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,General Government,Q2,380497.0282,393690.2226,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,General Government,Q2,269192.8493,257086.9799,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,5117555.231,4881626.055,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,Mining and Quarrying,Air Transport,General Government,Q2,538029.6026,518001.6244,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,Manufacturing,"Food Products, Beverages and Tobacco",General Government,Q2,448295.7013,454430.1966,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,Manufacturing,"Textiles, Apparel and Leather Products",General Government,Q2,392972.5194,378759.776,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,Manufacturing,Metal Products,General Government,Q2,520020.5149,621515.4765,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,Manufacturing,Machinery and Equipment,General Government,Q2,949527.3538,885511.6258,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,Manufacturing,Other Manufactured Goods,General Government,Q2,1547766.505,1584455.86,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,Manufacturing,Air Transport,General Government,Q2,3858582.595,3924672.935,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,732200.3523,652764.5263,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,Construction,Air Transport,General Government,Q2,2277316.968,2318265.807,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,3714570.704,3594280.771,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Trade, Repair, Hotels and Restaurants",Trade & Repair Services,General Government,Q2,1915461.065,1854261.022,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Trade, Repair, Hotels and Restaurants",Hotels & Restaurants,General Government,Q2,339577.0128,321172.6032,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Trade, Repair, Hotels and Restaurants",Air Transport,General Government,Q2,2255038.077,2175433.625,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Railways,General Government,Q2,155008.9612,152525.6888,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Road Transport,General Government,Q2,677949.3968,635051.7016,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Water Transport,General Government,Q2,20686.7141,20493.25908,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,36773.78233,24613.60132,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Services Incidental to Transport,General Government,Q2,148269.7501,140043.3207,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Storage,General Government,Q2,30798.66575,25869.00582,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Communication & Services Related to Broadcasting,General Government,Q2,390045.3558,420250.9786,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,1459532.626,1418847.556,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Financial, Real Estate & Professional Services",Air Transport,General Government,Q2,6673409.325,6346958.763,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,Financial Services,Air Transport,General Government,Q2,1658054.983,1589213.904,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Real Estate, Ownership of Dwelling & Professional Services",Air Transport,General Government,Q2,5015354.341,4757744.858,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,"Public Administration, Defence & Other Services",Air Transport,General Government,Q2,3404437.771,3244649.306,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,Public Administration and Defence,Air Transport,General Government,Q2,1496518.118,1433660.309,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,Other Services,Air Transport,General Government,Q2,1907919.653,1810988.996,₹ Crore
2022-23,Current,2023-24,Gross Value Added,Annual,Final Estimates,Total Gross Value Added,Air Transport,General Government,Q2,26316102.55,25481220.2,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Advance Estimates,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,4477171.325,2182582.141,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Advance Estimates,Mining and Quarrying,Air Transport,General Government,Q2,705034.2868,335810.2558,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Advance Estimates,Manufacturing,Air Transport,General Government,Q2,3574403.636,2509365.816,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Advance Estimates,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,758958.9067,339659.9673,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Advance Estimates,Construction,Air Transport,General Government,Q2,2004177.798,1171314.818,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Advance Estimates,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,4388211.977,2712235.228,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Advance Estimates,"Financial, Real Estate & Professional Services",Air Transport,General Government,Q2,5198108.45,3284129.771,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Advance Estimates,"Public Administration, Defence & Other Services",Air Transport,General Government,Q2,3620148.23,1983575.331,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Advance Estimates,Total Gross Value Added,Air Transport,General Government,Q2,24726214.61,14518673.33,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Second Advance Estimates,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,4520817.98,2221092.257,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Second Advance Estimates,Mining and Quarrying,Air Transport,General Government,Q2,584763.2647,320897.6386,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Second Advance Estimates,Manufacturing,Air Transport,General Government,Q2,3623283.841,2596857.634,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Second Advance Estimates,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,740601.9543,345037.9708,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Second Advance Estimates,Construction,Air Transport,General Government,Q2,2021175.515,1232337.757,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Second Advance Estimates,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,4475544.346,2804869.874,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Second Advance Estimates,"Financial, Real Estate & Professional Services",Air Transport,General Government,Q2,5294692.103,3311208.058,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Second Advance Estimates,"Public Administration, Defence & Other Services",Air Transport,General Government,Q2,3446122.001,1880292.068,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Second Advance Estimates,Total Gross Value Added,Air Transport,General Government,Q2,24707001.01,14712593.26,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Provisional Estimates,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,4557598.746,2234268.862,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Provisional Estimates,Mining and Quarrying,Air Transport,General Government,Q2,583535.4469,324707.6871,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Provisional Estimates,Manufacturing,Air Transport,General Government,Q2,3636171.275,2617059.483,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Provisional Estimates,"Electricity, Gas, Water Supply & Other Utility Services",Air Transport,General Government,Q2,741539.6971,344417.85,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Provisional Estimates,Construction,Air Transport,General Government,Q2,2027545.065,1242354.4,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Provisional Estimates,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,4448155.815,2800111.969,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Provisional Estimates,"Financial, Real Estate & Professional Services",Air Transport,General Government,Q2,5300146.666,3320305.096,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Provisional Estimates,"Public Administration, Defence & Other Services",Air Transport,General Government,Q2,3448178.059,1881614.676,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,Provisional Estimates,Total Gross Value Added,Air Transport,General Government,Q2,24742870.77,14764840.02,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Public Non-Financial Corporations,Q2,1251180.741,1253671.7912885246,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Private Non-Financial Corporations,Q2,8673761.806,1253671.7912885246,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Public Financial Corporations,Q2,639972.444,1253671.7912885246,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Private Financial Corporations,Q2,802512.3912,1253671.7912885246,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,General Government,Q2,2381170.235,1253671.7912885246,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Households Including NPISH,Q2,10910443.66,1253671.7912885246,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,"Transport, Storage, Communication & Services Related to Broadcasting",Air Transport,Total Gross Value Added,Q2,24659041.28,1253671.7912885246,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Crops,General Government,Q2,2478925.193,1230082.758,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Livestock,General Government,Q2,1355460.264,690268.1997,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Forestry and Logging,General Government,Q2,324875.2959,186824.5109,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Fishing and Aquaculture,General Government,Q2,325006.9859,165075.0062,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,"Agriculture, Livestock, Forestry and Fishing",Air Transport,General Government,Q2,4484267.739,2272250.475,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,Mining and Quarrying,Air Transport,General Government,Q2,494601.9171,315256.2715,₹ Crore
2011-12,Current,2022-23,Gross Value Added,Annual,First Revised Estimates,Manufacturing,"Food Products, Beverages and Tobacco",General Government,Q2,325540.9558,209630.7003,₹ Crore
