base_year,series,year,indicator,frequency,revision,industry,subindustry,institutional_sector,quarter,current_price,constant_price,unit
2011-12,Current,2018-19,Gross Value Added,Quarterly,,Construction,,,Q3,347401.4952,260988.3899,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q3,791377.3647,620625.1021,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q2,757308.9723,597785.952,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q1,778777.2402,625853.5981,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q4,875298.6588,694492.6341,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q2,1036517.086,791141.7734,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q1,946708.535,735941.1907,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q3,769435.2046,586811.0566,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q4,776837.3613,600327.7,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q2,607708.5286,408118.2151,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q1,552771.23,378185.2455,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q4,629907.7234,419483.5237,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q3,630757.5512,419690.4652,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q4,4400421.896,3266006.55,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q3,4389538.158,3193097.227,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q1,4174229.652,3147143.007,₹ Crore
2011-12,Current,2018-19,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q2,4210938.594,3127552.992,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q3,914936.5845,581218.7031,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q1,620726.6232,413332.3812,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q2,551157.1884,348961.8905,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q4,743005.4552,496509.9208,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q2,67314.83146,69707.30382,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q4,103945.4613,96293.36004,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q3,82691.56421,79546.33046,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q1,82157.27675,84065.05902,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Manufacturing,,,Q2,638557.6106,553424.4673,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Manufacturing,,,Q1,588489.1239,511988.6024,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Manufacturing,,,Q4,714238.9495,606490.0796,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Manufacturing,,,Q3,625337.6803,537524.6139,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Electricity, Gas, Water Supply & Other Utility Services",,,Q1,107019.5807,69161.2695,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Electricity, Gas, Water Supply & Other Utility Services",,,Q2,107508.1052,69358.69971,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Electricity, Gas, Water Supply & Other Utility Services",,,Q4,107153.5521,67558.60072,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Electricity, Gas, Water Supply & Other Utility Services",,,Q3,104036.4909,66571.44966,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Construction,,,Q4,324717.7504,258266.1396,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Construction,,,Q3,306395.0708,243990.8483,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Construction,,,Q2,281258.1081,226647.3063,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Construction,,,Q1,288042.9144,235401.3735,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q1,691827.3423,579122.3925,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q2,675948.0697,557968.2781,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q3,709164.0876,578636.9588,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q4,801982.6943,652691.7737,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q2,914863.4827,740832.572,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q4,685674.0021,552145.9772,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q1,844181.7951,694096.26,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q3,682492.4196,550115.4494,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q1,485075.6705,350940.1155,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q2,537192.801,379769.5306,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q3,566514.7843,395190.6675,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q4,552058.1403,386642.1391,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q1,3707520.327,2938107.454,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q2,3773800.197,2946670.048,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q3,3991568.682,3032795.021,₹ Crore
2011-12,Current,2017-18,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q4,4032776.005,3116597.991,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q1,573091.6564,389609.6502,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q4,658690.1972,460425.9335,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q2,485561.8655,326769.1629,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q3,801318.3016,549199.104,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q3,76935.01109,82751.1557,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q4,107420.5262,105674.0462,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q2,60517.91025,67440.70104,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q1,81934.46448,93381.80839,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Manufacturing,,,Q3,554949.6324,487552.7616,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Manufacturing,,,Q4,626923.1581,546192.8951,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Manufacturing,,,Q2,575851.6061,508973.8945,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Manufacturing,,,Q1,575996.9582,512044.7929,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Electricity, Gas, Water Supply & Other Utility Services",,,Q1,88421.81378,62529.07013,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Electricity, Gas, Water Supply & Other Utility Services",,,Q3,88828.72233,60850.24723,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Electricity, Gas, Water Supply & Other Utility Services",,,Q4,89245.00387,60763.03566,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Electricity, Gas, Water Supply & Other Utility Services",,,Q2,89213.46001,62354.64698,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Construction,,,Q2,262498.383,222843.9184,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Construction,,,Q3,274360.3387,232427.0672,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Construction,,,Q1,273537.9739,234541.3706,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Construction,,,Q4,270473.4034,226632.1714,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q3,619241.8759,522805.086,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q2,594623.8536,503823.2601,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q1,607115.5024,520052.5458,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q4,718174.6235,599697.7401,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q1,783003.3292,675148.7413,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q4,635270.5989,540428.881,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q2,874052.5279,745019.2409,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q3,619110.1838,532369.6916,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q3,503381.0592,367658.9445,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q2,484122.2565,354768.8911,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q4,494233.212,362136.0827,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q1,417100.7803,311418.3902,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q1,3400202.479,2798726.369,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q2,3426441.863,2791993.716,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q3,3538125.125,2835614.058,₹ Crore
2011-12,Current,2016-17,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q4,3600430.723,2901950.786,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q4,582855.3166,425513.5587,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q1,499370.0874,371273.0687,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q2,424241.2362,307806.1949,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q3,721066.2167,511553.11,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q3,68977.18642,75874.85283,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q4,73626.68981,91445.36459,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q2,61138.11928,63469.33458,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q1,90269.15761,87184.25816,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Manufacturing,,,Q2,534068.6317,472854.5688,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Manufacturing,,,Q4,575341.9164,514411.2862,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Manufacturing,,,Q1,530751.5066,466223.7299,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Manufacturing,,,Q3,506026.7443,450360.0024,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Electricity, Gas, Water Supply & Other Utility Services",,,Q1,83639.89022,55231.76083,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Electricity, Gas, Water Supply & Other Utility Services",,,Q4,82579.18169,55877.95217,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Electricity, Gas, Water Supply & Other Utility Services",,,Q2,87112.00423,57848.30607,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Electricity, Gas, Water Supply & Other Utility Services",,,Q3,81633.5358,55199.98093,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Construction,,,Q4,252607.78,224843.0783,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Construction,,,Q2,237074.174,205790.4472,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Construction,,,Q1,253252.4357,218252.8273,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Construction,,,Q3,248149.3096,216448.5781,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q1,553747.7708,475242.2532,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q2,541865.6168,467654.9786,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q4,640294.0628,565595.4654,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Trade, Hotels, Transport, Communication & Services Related to Broadcasting",,,Q3,558605.3983,484331.2039,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q4,584570.0548,523545.891,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q3,577563.7114,506287.9353,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q2,773346.7882,669972.5855,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Financial, Real Estate & Professional Services",,,Q1,690657.2788,594978.047,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q1,371179.1941,291805.2617,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q4,413144.136,315215.688,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q2,433095.7534,332828.2117,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,"Public Administration, Defence & Other Services",,,Q3,442647.7604,336948.4179,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q2,3091942.324,2578224.627,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q3,3204669.863,2637004.081,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q4,3205019.138,2716448.284,₹ Crore
2011-12,Current,2015-16,Gross Value Added,Quarterly,,Total Gross Value Added,,,Q1,3072867.321,2560191.207,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q2,404349.9978,299493.8795,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q1,460964.4272,362652.8124,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q4,539374.2206,420673.4098,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Quarterly,,"Agriculture, Livestock, Forestry and Fishing",,,Q3,688922.9141,522894.1505,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q2,68894.14728,57939.66314,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q4,71822.03117,82547.44439,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q1,95040.28028,79535.7418,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Quarterly,,Mining and Quarrying,,,Q3,72719.58845,68662.60692,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Quarterly,,Manufacturing,,,Q2,476473.8147,423756.92,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Quarterly,,Manufacturing,,,Q1,471159.1579,422168.544,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Quarterly,,Manufacturing,,,Q3,435194.6591,389832.8586,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Quarterly,,Manufacturing,,,Q4,495541.5169,448178.3839,₹ Crore
2011-12,Current,2014-15,Gross Value Added,Quarterly,,"Electricity, Gas, Water Supply & Other Utility Services",,,Q4,70264.30551,52046.48335,₹ Crore
